,comment_text,comment_date,comment_time
0,又当前锋了,08-11 11:15,08-11
0,别上当下午破16,08-11 11:15,08-11
0,董秘：东方财富：尊敬的投资者：您好，感谢您对公司的关注和建议。,08-11 11:16,08-11
0,听天由命吧，反正也不多,08-11 11:17,08-11
0,就买一百股,08-11 11:17,08-11
0,指南针，昨天没过80，今天必定超越！,08-11 11:17,08-11
0,还顽强的在250日线上，等今天的半年报吧，,08-11 11:17,08-11
0,上涨如便秘下跌如窜稀,08-11 11:17,08-11
0,不买天天涨，一买就大跌见鬼,08-11 11:18,08-11
0,告诉大家一个好消息净流出十几个亿了你让他怎么涨下午必须破16,08-11 11:18,08-11
0,涨没有跟上，跌了比别的还跌的多,08-11 11:18,08-11
0,要不要割肉了呐？亏损三个多点,08-11 11:18,08-11
0,你们慢慢玩。慢慢向下盘。跌狠了再给你们点希望。再横盘几年。就是为别人造富。但反正不是你。,08-11 11:19,08-11
0,丫的，昨天挣的还没捂热今天又给还回去,08-11 11:19,08-11
0,12块不见不散哦,08-11 11:19,08-11
0,别信那些瞎扯的，控制仓位，有杠杆的去掉，满仓的减30%出来防守。。那些喊28喊30的，你倒是去卖房去贷款来拉。,08-11 11:20,08-11
0,我只知道我是17.7清仓的，跌得爽不爽,08-11 11:20,08-11
0,一上午回到解放前,08-11 11:20,08-11
0,利好出尽,08-11 11:21,08-11
0,东财今天开盘以涨为主。收盘收在17.5元以上。纪往东财。中信证券今天收盘阳线。涨几个点也成定局，两个市场大牛股。上证指数跌了30点东财跌了个多点。每周东财。中信涨几点。难慢慢涨才是最好的未来。超级大牛股东财。中信下半年黑马，牛市领头羊，领军人物。分享未来。标准的日线，周线上升通道。买卖自己做主，只是枝术分享。周五看结果,08-11 11:21,08-11
0,涨没有涨多少跌来个快,08-11 11:21,08-11
0,不知道周末半年报怎么样，周一会被埋了吗,08-11 11:21,08-11
0,唯一拥有财经网站平台的网络券商股，,08-11 11:22,08-11
0,今日早盘主力资金净流入医药和通信板块，净流出非银金融、证券Ⅱ、电子等板块，其中非银金融板块净流出超79亿元。个股方面，昆仑万维大涨，主力资金净买入4.13亿元，中国联通、N科净源、中国电信获主力资金净流入居前；东方财富遭净卖出超10亿元，太平洋、中信证券、红塔证券主力资金净流出额居前。,08-11 11:22,08-11
0,下午大盘红东财能红吗？,08-11 11:22,08-11
0,除了东财和银河，有什么手续费比较低或者合理（初始费率）的证券APP？谢谢,08-11 11:22,08-11
0,倒车接人,08-11 11:23,08-11
0,东东财富加油吧！我也是你的股民呀！,08-11 11:23,08-11
0,短线玩玩,08-11 11:24,08-11
0,不赚钱决不出来，有时间耗,08-11 11:24,08-11
0,你也下来补缺吧,08-11 11:24,08-11
0,当整个市场都在看好的时候就要走，无论盈亏。小赚总比亏好。,08-11 11:25,08-11
0,新规究竟对券商是利好还是利空。。。。,08-11 11:26,08-11
0,复星医药：医药营销支出比食品行业都高，营销费用清空利于利润率提升，利于营商环境改善,08-11 11:27,08-11
0,从这几天的盘中交易数据就能看出东方财富筹码的稳定性。这个股到目前为止浮筹很少，留下的基本上都是想看底牌的，对主力来说这是个是很好的状态。有人可能会担心主力在拉起之前要洗筹，这个理解是有误的。东财的主力是老庄，对主力来说，并非手上筹码越多越好，适当的比例才是最好的，如果手上拿筹太多，反倒会导致后面拉升不畅，毕竟主力的资金也是有限的，拉升过程中需要市场有一定的活跃度...,08-11 11:28,08-11
0,【事件】8月10日，上交所表示加快完善交易制度和优化交易监管，研究允许主板股票、基金等证券申报数量可以以1股（份）为单位递增。沪深交易所修订发布《指数基金开发指引》，将开发非宽基股票指数基金产品对指数发布时间满6个月的要求缩短至3个月。【解读】券商：新一轮活跃资本市场的政策开始推出，利好券商业绩增长及贝塔属性加强。受益逻辑：基本面：交易活跃度和成交额有望提升，利好券商经纪业务。提高指数基金开发效率...,08-11 11:29,08-11
0,今天这样子一跌，周K线就好看了。,08-11 11:29,08-11
0,搞不好今天翻红，那就不得不说牛市真的来了。,08-11 11:29,08-11
0,太平洋都新高了,08-11 11:29,08-11
0,天天都挨刀，刀刀催人老！,08-11 11:30,08-11
0,早上发贴第一个支撑位16.20，和早上16.19相差一分钱，技术能给出方向，量能是多空表迖。仓位管理最重要，情绪控制好才是大道。涨涨跌跌正常调整，贪婪恐惧是炒股第一大忌。,08-11 11:30,08-11
0,还要继续跌——跌跌不休,08-11 11:30,08-11
0,曾经的龙头，变蛇尾,08-11 11:30,08-11
0,今日早盘主力资金净流入医药和通信板块，净流出非银金融、证券Ⅱ、电子等板块，其中非银金融板块净流出超79亿元。个股方面，昆仑万维大涨，主力资金净买入4.13亿元，中国联通、N科净源、中国电信获主力资金净流入居前；东方财富遭净卖出超10亿元，太平洋、中信证券、红塔证券主力资金净流出额居前。,08-11 11:30,08-11
0,下午应该会拉升,08-11 11:30,08-11
0,比想象中能扛！希望能稳住,08-11 11:31,08-11
0,下午冲板券商老套路上午龟缩尾盘雄起,08-11 11:31,08-11
0,传头部券商放开杠杆？,08-11 11:32,08-11
0,今天放量，尾盘能收红，下周大肉,08-11 11:32,08-11
0,券商已经陷入“死胡同逻辑”这个逻辑就是：大盘越跌，政策期望值越高！券商只要调整就会有人买入。一直这样螺旋上升！！拿住吧！同胞们！看到这个帖子的都是辛福的。,08-11 11:33,08-11
0,先公布结果：大头兵再下一城，连续四天领先，兵嫂收益数据仍不理想！大头兵和兵嫂的家务局，大家多多点赞+关注，每天看看热闹。先上收益，兵嫂本周终于有1个交易日收益翻红，亏得挺惨:兵嫂在连续大面积亏损的情况下，借着昨天三大指数收红，当天终于小赚37.5元，全年收益率来到0.4%，合计赚了669.5元。前面就介绍过我们两个账户持仓非常不一样，兵嫂以权益类，黄金等进取型资产为主。今天顺便晒一下两只持仓基金$...,08-11 11:35,08-11
0,能v起来不？,08-11 11:38,08-11
0,已经破位，不跑最少15%,08-11 11:38,08-11
0,快上车捡钱了，下周涨停,08-11 11:39,08-11
0,每次都是第一,08-11 11:43,08-11
0,感谢主力让我进场，昨天卖了一半还后悔呢，今天我又进来了,08-11 11:44,08-11
0,虽然东财走得不够强，但券商继续看多。,08-11 11:46,08-11
0,符合我寻找的方向,08-11 11:47,08-11
0,龙头涨了，你还不跟啊,08-11 11:48,08-11
0,跌了就建仓,08-11 11:50,08-11
0,在3千多点以经8年了，抗战都结束了,08-11 11:52,08-11
0,本身就是熊，还天天月牛叫,08-11 11:55,08-11
0,16抄底——17卖,08-11 11:55,08-11
0,我卖了就涨，下午能不能直接跌停啊，真的恶心死了,08-11 11:56,08-11
0,机构基金炒作概念的时候不看业绩，哪个亏损拉哪个！现在逮着东财使劲打压，非要说业绩不行了，不看看成交量，如何做到高增长，能维持现状就不错了,08-11 11:57,08-11
0,太小家子气了，难成大气。,08-11 11:57,08-11
0,符合我寻找的方向,08-11 11:57,08-11
0,赚钱还能告诉我，去吧,08-11 12:06,08-11
0,人工智能起来了，数字经济的行情要回来了，看好华商新动力C长期发展趋势,08-11 12:16,08-11
0,莫名其妙的感觉今天涨四个点,08-11 12:20,08-11
0,从本周ETF份额变化来看也凸显出兑现利好的趋势。本周表现最为强势的金融板块遭遇集中抛售。其中国泰基金证券ETF、华宝基金券商ETF、南方基金证券ETF基金、易方达基金证券保险ETF。、天弘基金证券ETF的份额合计减少65.68亿份。无独有偶的是，证券主题ETF从上周就开始“越涨越卖”。8只金融主题ETF上周份额合计减少60亿份，28亿元资金净流出。,08-11 12:20,08-11
0,今天翻红好像也不是不可以？,08-11 12:26,08-11
0,初步判断，券商在目前位置还需磨一阵子，突破前高进行第二阶段的时机尚未成熟。本来今天下午两点半后龙头太平洋涨停板后完全有充足的时间轻松带领板块收出中大阳，但明显跟风盘不足。低价券商与前段时间相比上涨力度减弱，头部质优券商几乎就是随行就市没有主动攻击欲望。太平洋一天超短线已存在超百分之十的获利盘，估计明天震幅加大，只有又出现连续涨停才能充分带起人起和板块，显然这种概率不大。东方财富（300059），底...,08-11 12:27,08-11
0,没指望了,08-11 12:27,08-11
0,今晚的半年报估计会凉吗,08-11 12:28,08-11
0,中报出来了！超预期，大增了？,08-11 12:29,08-11
0,今天被红塔证券的股东减持消息影响，现在可以加仓吗？,08-11 12:32,08-11
0,五日线拐头，昨天拉尾盘，今天就吞没昨天涨幅，正常调整是不会这样子搞的，不得不承认要下跌了,08-11 12:33,08-11
0,今天晚上东财公布2023年上半年中报，大家猜猜业绩如何？,08-11 12:34,08-11
0,16.2买的会套住吗,08-11 12:35,08-11
0,技术性调整，下午多少仓位继续买回多少。北向流出100多亿，上证250均线强支撑。比例涨80%，跌20%，中报披露良好！作方法越跌仓位加大。供参考！勿喷！,08-11 12:36,08-11
0,下午一泻千里下周中报一开直接奔8块了,08-11 12:37,08-11
0,躺平了，几个月的盈利都还回去了，再跌就开始亏了,08-11 12:40,08-11
0,服气了，早盘走了。买了点地产。下午不想买票了,08-11 12:41,08-11
0,坐稳了，,08-11 12:44,08-11
0,上周预测本周跌破均线，听懂我话出货的逃大顶了,08-11 12:45,08-11
0,别人涨她小涨，别人跌它大跌这股做着气人,08-11 12:45,08-11
0,今天发工资了，18.84元小量买入爱尔眼科，无法准确地说这个股已触底，但离历史最低价不远了，而且也跌了较长时间了。所以我觉得现在小量买入，算是好的价格了。公司的竞争力较强，算是好公司，但其赢利模式并不是我理想中的模式，所以不会是我的重仓股，但小仓位介入可满足我分散投资的需要。,08-11 12:46,08-11
0,同花顺日线，周线，月线都到了下跌趋势了。这一波130等着他。到时候大家可以和我一起抄底。东方财富刚刚好是上升趋势,08-11 12:47,08-11
0,炒股单靠技术可行吗？答案是不可行的，炒股要技术结合基本面、消息面、市场情绪，大家要明白一个道理，股票的上涨是资金推动的，越是大涨越是要敢买，缩量上涨继续持有，放量大涨要减仓和逃跑，放量大跌在低位可以抄底结合威廉指标抄底，缩量下跌属于股票在调整和分歧，可观望，一般这种属于冷门股票。,08-11 12:50,08-11
0,东方财富半年报业绩暴增120%,08-11 12:51,08-11
0,跌4个点的时候没钱了，没办法，否则必须买入，这种渣男，跌得严重的时候一定要买，涨上去了也一定要卖,08-11 12:57,08-11
0,每跌一毛进10000可不可以？,08-11 12:59,08-11
0,互联网金融个毛,08-11 13:02,08-11
0,你不会不跟大盘反弹吧,08-11 13:04,08-11
0,日线高位，看这走势应该需要整理。，今晚出中报，主力是不是要搞事情,08-11 13:05,08-11
0,买几手，打个底仓！,08-11 13:09,08-11
0,我又来了，快点夸夸我。。。,08-11 13:10,08-11
0,昨天的政策对券商是利空吧？？账户余额放在券商那里，券商可以挪用一定比例，不会出风险，现在全仓可以不剩下几块钱余额了。,08-11 13:11,08-11
0,冲啊向下跌杀的散户片甲不留,08-11 13:12,08-11
0,不急不急，慢慢拉好吧。,08-11 13:13,08-11
0,下午翻红，带动人气,08-11 13:14,08-11
0,加仓加仓,08-11 13:15,08-11
0,东财年底30块！,08-11 13:17,08-11
0,严重底估。东财我从8月1导到今天11天利润1.07分守了11天。成本15.9不我个人目标先看27元。从枝术上下周收盘价应该20元钱以上。只是枝术分享因多空指标。下周开始上穿。开始发力。空间巨大。买龙头。今天18元多是有可能。我看好你东方财富牛市领头羊。只是枝术分享给大家买卖自己做主涨多少钱市场说了算,08-11 13:18,08-11
0,业绩不好？,08-11 13:19,08-11
0,上周五下午清仓了东方财富，卖点不是很好，获利15个点最右，今天尾盘我选择全仓杀入。逻辑是它调整了一天如果还要跌早跌了，另外券商是牛市旗手不能倒，东方财富这波才涨这么点，向上空间还有很大，和小盘券商相比就是盘子大涨的慢，但是这样相对也安全，至少回撤起来的时候不会被砸的头破血流，所以我全仓先梭哈为敬！,08-11 13:20,08-11
0,涨停，加仓，不要怕！,08-11 13:23,08-11
0,这业绩有点超预期,08-11 13:23,08-11
0,中原涨停了,08-11 13:24,08-11
0,喜风不动，冥顺于道，一切随缘！,08-11 13:24,08-11
0,17.19,08-11 13:28,08-11
0,这没人做空我是不信,08-11 13:28,08-11
0,东财就是令人感动,08-11 13:28,08-11
0,为响应号召加油,08-11 13:29,08-11
0,周末愉快,08-11 13:30,08-11
0,快上车捡钱了，周一最少一根10CM巨阳,08-11 13:30,08-11
0,业绩应该可以,08-11 13:31,08-11
0,远离股市,08-11 13:31,08-11
0,股价已经反应业绩不好预期了，万一今晚业绩超预期，那还得了？-5%还是+20%，值得博弈！,08-11 13:32,08-11
0,东财也该补涨一点吧，涨的最少了额,08-11 13:32,08-11
0,跌一块轻轻松松涨一分两分难于上青天,08-11 13:32,08-11
0,拉高出,08-11 13:33,08-11
0,今天还加仓了，不管祸福，相信国家吧。上层能下这么大决心对医要动刀反腐，我们也要相信活跃股市的定调，上层是有这个能量能力跟魄力的，可能道路是曲折的，但是方向向上是确定的，反正买了也不求马上赚个爆发，希望比买房好一点，中长期有赚就得了,08-11 13:33,08-11
0,周六中报公布前非要套牢散户……?,08-11 13:34,08-11
0,再跌多点，还加点仓,08-11 13:35,08-11
0,太平洋都飞起来了,08-11 13:35,08-11
0,在美国这是红色的,08-11 13:36,08-11
0,跌停啊，涨过头了,08-11 13:36,08-11
0,永远满仓永远让你热泪盈眶,08-11 13:37,08-11
0,绝对是好股,08-11 13:37,08-11
0,不买没机会了,08-11 13:37,08-11
0,我又回来了,08-11 13:37,08-11
0,周末效应行情,08-11 13:38,08-11
0,挂16.20成交了2000股,08-11 13:38,08-11
0,猜猜今天散户是买的多还是买的多。。。我猜是买的多。。。所以中报出来前能够套牢散户这也算是愿打愿挨了,08-11 13:38,08-11
0,今晚的报告应该是中规中矩的，有子弹就上，没子弹就等,08-11 13:39,08-11
0,不动如钟,08-11 13:39,08-11
0,都在唱多，估计又要凉凉,08-11 13:39,08-11
0,今日收盘16.1元,08-11 13:40,08-11
0,跌起来和指南针差不多,08-11 13:40,08-11
0,东方财富买买买，赶紧抄底。最近大盘受天气影响，导致回调，现在灾情局势已经好转，下周涨涨涨,08-11 13:42,08-11
0,远离这个市场实为上策,08-11 13:44,08-11
0,涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高涨涨长高,08-11 13:44,08-11
0,今天这个T还挺省心的，上午买买买，下午卖卖卖,08-11 13:44,08-11
0,财报的雷小不了不然资金不会这么坚决的跑,08-11 13:45,08-11
0,哪里来到哪里去？券商是涨过头了,08-11 13:46,08-11
0,中报看样子没戏,08-11 13:46,08-11
0,劫后余生的感觉，小心驶得万年船。,08-11 13:47,08-11
0,估计不太好,08-11 13:49,08-11
0,周六出消息吗，行情到逼消息吗？,08-11 13:50,08-11
0,今天东财能上流出前10了吧？,08-11 13:50,08-11
0,兄弟们，大家好。证券短线见顶，市场一直在猜测近期会放出利好刺激，结果让人大失所望，完全是隔靴挠痒，所以今天证券板块一度跌近4%来宣泄情绪，希望越大，失望越大。但我却比较乐观，现在应该是时机还未到，再过一段时间会有大家憧憬的降费用大招。至于为什么现在不出？我觉得就像牌局，王炸不可能打几手牌就着急出，总要等一个合适的时机，一炸定乾坤。不要怀疑上头有没能人，现在在熬美联储加息周期结束，要赶在它们向全球输...,08-11 13:51,08-11
0,跌的时候你不买，涨的时候拿什么卖,08-11 13:51,08-11
0,股票家一致看多就应当反着来,08-11 13:51,08-11
0,继续,08-11 13:52,08-11
0,360小姐姐呢？信心满满跑步进场呢？风浪越大，股票越套？出来走两步，到底是小姐姐还是抠脚大汉？,08-11 13:56,08-11
0,你是真垃圾真垃圾真垃圾,08-11 13:57,08-11
0,今天连个假好人也不做了,08-11 13:57,08-11
0,缺口比补,08-11 13:58,08-11
0,券商中涨的最少，跌的时候最多。,08-11 13:58,08-11
0,机构带头砸，呵呵,08-11 13:59,08-11
0,但是今天没涨，所以中报并不好,08-11 14:00,08-11
0,横了几天下来了，,08-11 14:01,08-11
0,响应号召，一人买一股，大家把大A举到天上去，超越美股不是梦！,08-11 14:02,08-11
0,复星医药：医药营销支出比食品行业都高，营销费用清空利于利润率提升，利于营商环境改善，只有医院亏了，老百姓、企业、员工都受益,08-11 14:02,08-11
0,周一涨停,08-11 14:03,08-11
0,此股看外资，今天外资流出近118亿，此股今天就算了下一个交易日会跌几个点，还是一根大阴线，所以散户要小心谨慎,08-11 14:05,08-11
0,证券已经到顶了，能跑就跑快点，不然没有半年解不了套,08-11 14:06,08-11
0,今天这个利好明天出那个利好，把散户钱都吸干了,08-11 14:06,08-11
0,这大A是拉的那门子稀啊？,08-11 14:07,08-11
0,要跌停,08-11 14:07,08-11
0,远离A股珍惜生命,08-11 14:07,08-11
0,抄底超牛…300650，集多个概念于一身，春晚冬奥用了太龙视觉系列，元宇宙己产生利润，不是炒概念，新增芯片概念，智慧灯杆比亚迪概念！（可查）市盈率才23。此股庄家就是前几大股东！盘子很小，股东员工三次大规模回购，目前股价低于规定回购价。没被爆炒过。此股具备超级大牛股的一切特征，庄家做此股己逾五年！！吸筹建仓己经就绪，目前，股价小有突破后，在回撤下蹲，最后一轮洗盘。此时正是抄底的最后机会！,08-11 14:08,08-11
0,周一就15了,08-11 14:09,08-11
0,忽悠忽悠忽悠忽悠忽悠……就下来了,08-11 14:09,08-11
0,赶紧买茅台恒瑞,08-11 14:11,08-11
0,赶紧买茅台恒瑞,08-11 14:12,08-11
0,活跃一下，哈哈,08-11 14:13,08-11
0,尾盘还会有直线下跌保守跌10%,08-11 14:13,08-11
0,2000点是什么样的美女，为什么那么依依不舍，再回亲吻,08-11 14:14,08-11
0,别跌了别跌了,08-11 14:15,08-11
0,就这，你有钱你买,08-11 14:15,08-11
0,晃晃悠悠晃晃悠悠再下一程,08-11 14:16,08-11
0,跌的这么慢啊，赶紧下来我在补回来,08-11 14:21,08-11
0,昨天晚上做梦，前一天20cm，第二天挂涨停成交了，收盘负的，美滋滋，梦里啥都有,08-11 14:24,08-11
0,不听大摩言，吃亏在眼前，看来人家给我们的评价是对的,08-11 14:24,08-11
0,还是喜欢你14元的样子，回来吧，等你,08-11 14:24,08-11
0,……???,08-11 14:26,08-11
0,15.84我会选择逐步加仓，但不是现在,08-11 14:27,08-11
0,这股突然凶相毕露,08-11 14:27,08-11
0,之前我说极端情况下一天可以T几十次，有人还不信。今天就是一个极端情况。,08-11 14:29,08-11
0,半年报肯定是负增长，14以下再来,08-11 14:29,08-11
0,差不多到了该跌停的时候了,08-11 14:31,08-11
0,跌停也不割,08-11 14:32,08-11
0,还是保持第一,08-11 14:33,08-11
0,跌,08-11 14:33,08-11
0,今晚业绩,08-11 14:34,08-11
0,我早上随口一说80个点，眼看都要到了。,08-11 14:34,08-11
0,融券,08-11 14:35,08-11
0,下周低开无疑，至于低开低走，还是低开高走，那就很难说了,08-11 14:36,08-11
0,咋回事,08-11 14:36,08-11
0,这下完犊子了，大盘破3200了，跑吧,08-11 14:36,08-11
0,下星狂跌补缺口,08-11 14:37,08-11
0,收个250线上应该还是可能的,08-11 14:39,08-11
0,尾盘大资金疯狂逃出今天就可以看到15了下周12本月8块,08-11 14:39,08-11
0,大盘要补缺了,08-11 14:39,08-11
0,v起来吧，快亏死了，再跌要爆仓了。,08-11 14:40,08-11
0,导读：消息面上，深交易所将研究“100+1”的新举措，激发市场活力，或将刺激券商板块进一步向上冲；后续留意两大重点，市场的量能以及大市值券商能跟进。虽然两市成交金额跌破7000亿，但午后券商及金融科技股走强带动下，三大指数探底回升悉数收红，大盘呈现出止跌企稳的迹象，另一方面市场的情绪也有所回暖，故今日市场或有望延续昨日午后的反弹走势。盘面上，还是重点以券商为核心的大金融板块。券商板块在经...,08-11 14:40,08-11
0,东财目标32元一48元！受很多粉丝要约要我再谈谈东财！一句话，只要有股市存在，现在的指数绝对是底位，相信中国的未来，现在的东财正是倒车接人的时候，上车躺下睡觉，只买不卖，一定会赚大钱发大财！谢谢！大家的信任！共同创造和见证辉煌！,08-11 14:41,08-11
0,满仓了，随便你跌,08-11 14:42,08-11
0,远远没跌到位,08-11 14:42,08-11
0,一下回到解放前,08-11 14:42,08-11
0,周一要悲剧,08-11 14:43,08-11
0,发生啥事了,08-11 14:43,08-11
0,真好15.5快一点,08-11 14:43,08-11
0,乖了，马上就到16了,08-11 14:43,08-11
0,虽然亏钱，但希望你带头跌停，回到12元。,08-11 14:43,08-11
0,业绩好，跌，因为前段时间已经兑现了，业绩不好，大跌，估计不会有其他剧本了。,08-11 14:43,08-11
0,，,08-11 14:43,08-11
0,跌的真爽套牢傻散接盘侠,08-11 14:44,08-11
0,完了，信心跌没了，感觉只有做空才能多挣，因为跌的时间多,08-11 14:44,08-11
0,证券市场好活跃呀,08-11 14:44,08-11
0,涨得时候跟一样，跌的时候如此猛，呵呵,08-11 14:44,08-11
0,希望发行跟踪股指期货ETF做空ETF，T0即可活跃股市亦可对接期货,08-11 14:45,08-11
0,没一个月调整不能结束,08-11 14:46,08-11
0,己割三分之一仓位,08-11 14:46,08-11
0,渣男,08-11 14:46,08-11
0,东财晚点发财报了,08-11 14:47,08-11
0,昨天看了很多人对股市交易端新规的点评。基本上归纳为一句话——老乡别走。巨大的利好期待变成让人牙疼的利好，直接导致今天证券板块大面积低走下杀。或许今天证券板块将上演接二连三跌停的奇景。当然，这也是一次证券股低吸的好机会。,08-11 14:48,08-11
0,东财启动了,08-11 14:48,08-11
0,没买在最低点，扎心,08-11 14:49,08-11
0,以前只要牛市旗手大旗一挥千军万马来相会，现在都不行了。,08-11 14:49,08-11
0,希望东财开设抄美股平台，不想抄A股了。,08-11 14:49,08-11
0,豁了命不让过16.2！！我砸锅卖铁也在这个位置补上！！！,08-11 14:50,08-11
0,券商你骗人可以，请注意次数,08-11 14:50,08-11
0,3千多点走了8年，够可以，,08-11 14:51,08-11
0,跑吧星期一还有一跌不跑来不及了,08-11 14:51,08-11
0,今天应该又是出逃榜榜一了,08-11 14:51,08-11
0,东财中报中气啦？！,08-11 14:52,08-11
0,以为牛要来，结果来的又是狼…,08-11 14:53,08-11
0,大趋势还是向下的，向上是顶，空间有限。,08-11 14:53,08-11
0,@先割掉了，今晚的业绩肯定很差，大家快跑！让主力自己玩去！,08-11 14:53,08-11
0,加仓,08-11 14:53,08-11
0,降印花税落空，利好出尽了,08-11 14:54,08-11
0,昨天下午坚决果断执行,08-11 14:54,08-11
0,好在前几天清仓，太暴力了,08-11 14:55,08-11
0,还可以！只有出逃区区16亿资金！,08-11 14:55,08-11
0,受太平洋海水的影响，暖湿气流的大量汇聚，东方会有明显的台风气象，大量资金被股东席卷而走，留下的只剩一堆臭鱼烂虾，还有满地的尸骸，其中还有韭菜花一枚,08-11 14:56,08-11
0,……?,08-11 14:58,08-11
0,好刺激，今天我的根都被拔了。。,08-11 14:58,08-11
0,这行情，忧伤,08-11 14:58,08-11
0,16.6跑了就一程底仓。,08-11 14:58,08-11
0,有钱周一开盘就补,08-11 14:58,08-11
0,我也清仓了，避开中报，现在市场太弱，一出报告，好坏都是跌。留下的好运。,08-11 15:01,08-11
0,昨天怎么涨上去的今天怎么跌回来,08-11 15:01,08-11
0,得亏昨天卖了,08-11 15:01,08-11
0,【人工智能第一团队|民生计算机】交易所研究优化交易制度举措，金融IT再迎政策利好。上、深交易所于8月10日晚研究“交易端”系列举措，包括1）允许主板股票、基金等证券申报数量可以以1股（份）为单位递增；2）研究ETF引入盘后固定价格交易机制；3）优化交易监管。中共中央政治局7月24日召开会议，分析研究当前经济形势，部署下半年经济工作。会议指出：要保持人民币汇率在合理均衡水平上的基本稳定。要【活跃资本...,08-11 15:02,08-11
0,周末王炸,08-11 15:02,08-11
0,天天抄作活跃度,08-11 15:02,08-11
0,哈哈哈，你咋不能了你，就喜欢看券商跌跌,08-11 15:04,08-11
0,躲过一劫啊！万福！万福！,08-11 15:05,08-11
0,这是谁在砸盘呢,08-11 15:05,08-11
0,星期一等着吃一碗大面,08-11 15:05,08-11
0,这么大盘被干下5个点，牛人牛盘！,08-11 15:06,08-11
0,还不错，今天东财仅不到17亿资金出逃，今晚就去消费，点一碗面，要半根肠,08-11 15:08,08-11
0,昨天怎么涨上去的今天怎么跌回来,08-11 15:09,08-11
0,毫无疑问，101计划是有效的，促进了股市的活跃，成交量相较于昨天有了质的飞跃，让我们为专家喝彩！,08-11 15:09,08-11
0,两个指标应警惕，一是融资短期爆增，二是出来唱多的渐多。,08-11 15:09,08-11
0,你一直在跟一个骗子玩买卖！还没想明白？,08-11 15:11,08-11
0,下周一开盘价15.91,08-11 15:12,08-11
0,要求不高细水长流就好,08-11 15:12,08-11
0,终于给机会满上了,08-11 15:14,08-11
0,今天发财报，大家怎么看？,08-11 15:14,08-11
0,缺口正在补，后继迷茫。,08-11 15:14,08-11
0,下周能否出现更大的降价幅度,08-11 15:15,08-11
0,财报,08-11 15:16,08-11
0,市值太高，2000亿以下在买。,08-11 15:16,08-11
0,东财到底造了什么孽，涨幅最小跌幅最大，本次行情没怎么涨幅，现在又要跌下来了，逮着东财做空，机构真是坏到家了！,08-11 15:16,08-11
0,上也北水，下也北水！,08-11 15:17,08-11
0,大盘补缺口了么？,08-11 15:17,08-11
0,我的股票怎么还跌呀伤心,08-11 15:17,08-11
0,清仓的感觉一身轻，拿了好几个月赚了九个点这票以后不打算碰了,08-11 15:17,08-11
0,没跟证卷涨，跌起来厉害,08-11 15:17,08-11
0,券商上涨不跟，券商下跌，你打头阵,08-11 15:18,08-11
0,盘后定价交易开启！,08-11 15:18,08-11
0,一夜回到天亮,08-11 15:18,08-11
0,最高层那句话：活跃资本市场，提振投资者信心！没有一个字是多余的，接下来就看贯彻落实了，目前策略还是持股不动，坐等王炸,08-11 15:20,08-11
0,以后周四要清仓，,08-11 15:20,08-11
0,今天有多少人被按在地上摩擦,08-11 15:20,08-11
0,是什么鬼怪震怒了？大A跌2.01一根！这是个机会，能分变股票的强弱，凡是今天能收红盘的也就是坑跌的票！,08-11 15:21,08-11
0,很多人都在猜想中报怎么样，其实很简单，你就对比一下去年同期的成交量就基本知道了，再加上最近上涨了一波，大资金肯定跑路了……,08-11 15:21,08-11
0,大家好，我是华哥，专做主力出击强势股。大盘分析指数与华哥近期预期基本一直，就是围绕3250点附近来回震荡，今天市场量能萎缩到7000亿下方，即将迎来变盘，目前主要是等待政C发力，市场依然是以震荡为主。热点板块近端次新炒作还有机会早盘和大家分想了次新股炒作的底层逻辑，之前不涨主要还是发行数量太多，资金较难形成合理，但暂缓发行，物以稀为贵，市场弱势，弱势容易出妖股，近端次新股没有解禁减持压力，也没有套...,08-11 15:22,08-11
0,中报一出东财大概率周一一字跌停第二天继续低开低走,08-11 15:23,08-11
0,周末有重大利好，赌一把,08-11 15:24,08-11
0,快跑哇怎么都不行。你买入它就跌你割肉它就猛涨，你中签它就破发散伙算了,08-11 15:24,08-11
0,股票市场就是人性的博弈，你的贪念和恐惧会被成倍放大！我之前说过8月以89周线震荡，向上2%，向下1%，前提是34周线守住，现在89周线是3270点，34周线是3240点，也就是说3286是本周压力位，3236点不能破，破了收复不了，则去3220一线震荡了！见图券商不是主线，只是工具而已！一旦t+0消息落地反而稀里哗啦！地产金融向上没有高度！上周日我说中石油，中石化，中国三大运营商类似的中特估有稀缺...,08-11 15:25,08-11
0,他娘的一根大阴线出来了,08-11 15:25,08-11
0,现在割肉周一低开再加入……?,08-11 15:26,08-11
0,闻到了长阳的味道,08-11 15:26,08-11
0,下周就是一字板躺平,08-11 15:26,08-11
0,做T结束，今日份差价2毛，这一周很充实～周末去丰宁坝上大滩镇马镇度假区玩，下周见！这周发的帖子蒙的准确性还行，有一起赚钱的点个赞吧，下周继续加油！,08-11 15:27,08-11
0,15.5差不多了。太弱了。,08-11 15:27,08-11
0,准备好子弹了。,08-11 15:27,08-11
0,说16-17卡BUG薅羊毛。但今天的行情看并非券商一个版块回调，汇率波动也在加大。一些市场外的情况发生了。那就得做好深度回调的预期。安心做一个股市搬砖工。,08-11 15:29,08-11
