,comment_text,comment_date,comment_time
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,国家队出手了，400亿外资空单基本体无完肤，跟中国对抗只有一个下场！！,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,为什么说券商短期仍旧是向下趋势？长期我看好的几个理由！券商板块短期仍旧会下跌，长期仍有价值，但是短期不要接飞刀，中信，东财，华泰，国泰，招商这些龙头目前都是空头排列，而信达，首创，哈投，锦龙，国盛，下跌空间较大，也许证券板块明天会上涨，也许某个券商明天会大涨，但是短期趋势仍旧会下降，震荡为主，原因有几个，1是短期内券商业绩增长仍旧不明显，中信半年报净利润增长0.98%，营收同比下降9.7%，东财半...,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,8月28日的放量诱多，难突破，高位不接盘。先补下方缺口。14元再建仓。,09-04 10:32,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,连大盘都涨不过,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,我又来了,09-04 10:33,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,周末再迎利好消息，量化迎来相关监管措施，股民关心什么，领导就给解决什么。A股有今年可以享受如此高的政策高度，所以要放弃熊市思维，积极用好未来市场。当下重点在于资金的释放，也就是北向资金和量能的表态，短期关注这一指标即可。方向以轮动为主，，暂时关注科技、环保，为轮到的方向，,09-04 10:35,09-04
0,反弹总舵主决定市场方向阿恽00108-3120:01上升趋势里，减少操作是获取大胜的法宝；下跌市道中，控制仓位是求得生存的途径。____阿恽来自：安徽,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,只要涨到一个点左右量化就开始砸盘,09-04 10:35,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,转发,09-04 10:36,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,东方财富自从2021年1月25日到达40.57元后，持续下跌，到2021年12月13日达到39.35元后，一直到现在都是一路下跌。原因大家都知道一些。目前来看，在“活跃资本市场”的指导下，东方财富会波浪上升，短期会到28元左右。欢迎各位股友关注和讨论！,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,请问老师，联合光电怎么操作呢,09-04 10:39,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,能不能硬气一回,09-04 10:40,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,不可能涨，上周一追进去那么多散户，谁能帮抬轿，动动脑,09-04 10:41,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,祝大家越来越好,09-04 10:43,09-04
0,卖也是为了买，牛市来了，东财必涨！,09-04 10:46,09-04
0,卖也是为了买，牛市来了，东财必涨！,09-04 10:46,09-04
0,下周务必抓紧时间进场布局，以乐观心态迎接九月行情到来。现在大盘的位置区域就是市场底，这一点已经不须怀疑，天时地利人和，就欠东风了，这个东风就是增量资金。一，本周，大盘在空前一揽子利好消息影响下收涨2.26％，远不及预期；证券公司指数（399975）逆势收跌2.88％，料券商补跌完毕企稳之日就是大盘行情正式爆发之时。二，本周五大盘缩量明显盘面不够活跃，由煤炭等传统板块领涨不具备号召引领作用，下周初在...,09-04 10:46,09-04
